gene_id,domain_name,domain_start,domain_end
rv0552,PF07969,50,532
rv1136,PF00378,NA,NA
rv1138c,PF01494,5,169
rv1139c,PF04140,NA,NA
rv1140,PF02517,184,270
echa11,PF00378,NA,NA
rv1141c,PF00378,NA,NA
echa10,PF00378,NA,NA
rv1142c,PF00378,NA,NA
mmpl13a,PF03176,45,276
rv1145,PF03176,45,276
rv1147,PF08241,48,140
omt,PF04072,NA,NA
rv1153c,PF04072,NA,NA
rv1154c,PF08002,NA,NA
rv1156,PF00730,25,185
narj,PF02613,NA,NA
rv1163,PF02613,NA,NA
rv1117,PF03992,2,92
rv1120c,PF00211,56,149
bpob,PF00561,50,281
rv1123c,PF00561,50,281
ephc,PF00561,45,301
rv1124,PF00561,45,301
rv1125,PF06974,270,414
ppdk,PF00391,81,264
ppdk,PF01326,81,264
rv1127c,PF00391,81,264
rv1127c,PF01326,81,264
rv1132,PF12077,NA,NA
pks17,PF13602,340,414
pks17,PF08659,340,414
pks17,PF00550,340,414
rv1663,PF13602,340,414
rv1663,PF08659,340,414
rv1663,PF00550,340,414
pks9,PF00698,1,394
pks9,PF16197,1,394
pks9,PF00109,1,394
pks9,PF02801,1,394
pks9,PF00550,1,394
rv1664,PF00698,1,394
rv1664,PF16197,1,394
rv1664,PF00109,1,394
rv1664,PF02801,1,394
rv1664,PF00550,1,394
rv1598c,PF04075,NA,NA
rv1597,PF08241,53,140
rv1593c,PF21906,6,144
rv1593c,PF00293,6,144
rv1587c,PF02720,136,188
rv1582c,PF08706,188,347
rv1582c,PF19263,188,347
rv1578c,PF05119,NA,NA
rv1577c,PF04586,9,153
rv1576c,PF05065,190,468
rv1571,PF13563,NA,NA
rv1565c,PF01757,33,377
rv1565c,PF19040,33,377
rv0801,PF18029,4,115
maze2,PF01402,NA,NA
maze-mt4,PF01402,NA,NA
rv0660c,PF01402,NA,NA
rv0658c,PF02517,133,222
rv1752,PF22725,1,74
rv1754c,PF13810,234,559
rv1761c,PF16817,NA,NA
rv1765c,PF02720,297,348
rv1765c,PF01844,297,348
rv1766,PF02583,NA,NA
rv1767,PF02627,26,106
rv1770,PF04389,252,418
rv1772,PF03861,9,70
rv1773c,PF09339,16,77
rv1773c,PF01614,16,77
rv1453,PF17853,187,295
rv1453,PF13556,187,295
opca,PF10128,52,161
opca,PF20171,52,161
rv1446c,PF10128,52,161
rv1446c,PF20171,52,161
rv1439c,PF12680,10,109
rv1432,PF13450,NA,NA
rv1431,PF12077,NA,NA
rv1429,PF17853,176,296
rv1429,PF13556,176,296
rv1428c,PF01553,56,175
lipo,PF20434,175,370
rv1426c,PF20434,175,370
rv3122,PF20586,NA,NA
fadd7,PF00501,14,386
fadd7,PF13193,14,386
rv0119,PF00501,14,386
rv0119,PF13193,14,386
rv0121c,PF01243,10,142
rv0457c,PF00326,10,391
rv0457c,PF02897,10,391
rv0797,PF01548,4,155
rv0797,PF02371,4,155
rv2689c,PF01938,1,62
rv2689c,PF05958,1,62
rv2705c,PF06108,NA,NA
rv1810,PF05305,40,111
rv0302,PF13977,13,73
rv0302,PF00440,13,73
rv0303,PF00106,NA,NA
rv0306,PF00881,14,178
rv0308,PF01569,71,202
rv0310c,PF13577,13,135
rv0314c,PF11259,NA,NA
rv0315,PF00722,28,294
rv0316,PF02426,1,93
rv0326,PF13649,2,78
rv0328,PF13977,5,65
rv0328,PF00440,5,65
rv0329c,PF08241,55,151
rv0330c,PF00440,7,67
rv0331,PF07992,4,312
rv0332,PF07398,20,140
rv0332,PF11716,20,140
rv0161,PF02913,32,211
rv0161,PF01565,32,211
rv0163,PF13279,NA,NA
fadd5,PF00501,32,395
fadd5,PF13193,32,395
rv0166,PF00501,32,395
rv0166,PF13193,32,395
yrbe1a,PF02405,NA,NA
rv0167,PF02405,NA,NA
rv0176,PF06271,21,144
lpro,PF09992,250,348
rv0179c,PF09992,250,348
rv0180c,PF12051,36,381
rv0184,PF10979,5,43
rv0184,PF23771,5,43
bgls,PF14310,606,673
bgls,PF00933,606,673
bgls,PF01915,606,673
rv0186,PF14310,606,673
rv0186,PF00933,606,673
rv0186,PF01915,606,673
rv0188,PF03779,35,129
rv1913,PF00753,21,215
fadb5,PF08240,10,332
fadb5,PF00107,10,332
rv1912c,PF08240,10,332
rv1912c,PF00107,10,332
rv1903,PF04020,NA,NA
nant,PF07690,13,401
nant,PF00083,13,401
rv1902c,PF07690,13,401
rv1902c,PF00083,13,401
rv1894c,PF03060,NA,NA
rv1893,PF23706,NA,NA
rv1890c,PF04264,25,200
rv1889c,PF04072,NA,NA
rv1888c,PF14333,NA,NA
rv1887,PF23717,2,226
rv1883c,PF03364,15,139
rv1882c,PF00106,NA,NA
rv1879,PF04909,186,375
glna3,PF00120,114,450
rv1878,PF00120,114,450
rv1875,PF01243,11,94
rv1873,PF08837,NA,NA
rv0606,PF12323,13,49
mce2c,PF11887,39,112
mce2c,PF02470,39,112
rv0591,PF11887,39,112
rv0591,PF02470,39,112
mce2b,PF11887,38,110
mce2b,PF02470,38,110
rv0590,PF11887,38,110
rv0590,PF02470,38,110
yrbe2b,PF02405,NA,NA
rv0588,PF02405,NA,NA
rv3829c,PF01593,15,328
rv3828c,PF00239,61,200
rv3827c,PF12323,14,50
rv3827c,PF01385,14,50
rv3816c,PF01553,37,153
rv3815c,PF01553,38,152
rv3814c,PF01553,38,152
rv3813c,PF08282,NA,NA
rv1534,PF00440,18,78
rv1774,PF01565,31,202
rv1775,PF18089,49,267
rv1776c,PF00440,14,74
rv1778c,PF22091,NA,NA
rv1680,PF12974,NA,NA
moex,PF13353,73,273
moex,PF04055,73,273
rv1681,PF13353,73,273
rv1681,PF04055,73,273
rv1683,PF00561,100,342
rv1683,PF00501,100,342
rv1684,PF03966,NA,NA
rv1685c,PF17920,18,78
rv1685c,PF00440,18,78
rv1687c,PF00005,18,241
rv1707,PF01740,397,486
rv1707,PF00916,397,486
scpa,PF02616,NA,NA
rv1709,PF02616,NA,NA
rv1225c,PF13344,NA,NA
rv1225c,PF13242,NA,NA
rv1226c,PF03703,62,141
rv1227c,PF03703,87,164
fade20,PF00441,14,125
fade20,PF02770,14,125
fade20,PF02771,14,125
rv2724c,PF00441,14,125
rv2724c,PF02770,14,125
rv2724c,PF02771,14,125
rv2117,PF04456,NA,NA
rv2119,PF12705,14,260
rv2120c,PF05433,86,123
rv2125,PF09754,NA,NA
rv2129c,PF00106,NA,NA
rv0336,PF02720,330,382
rv0339c,PF00196,756,821
rv0333,PF12680,9,100
rv2739c,PF06722,286,385
rv2749,PF03992,3,102
rv2777c,PF10118,NA,NA
rv2787,PF01656,17,251
rv2787,PF21545,17,251
rv2864c,PF05223,32,139
rv2864c,PF00905,32,139
rv0515,PF02720,330,382
rv0517,PF01757,37,387
rv0520,PF08241,3,83
rv3346c,PF11222,NA,NA
rv3351c,PF08031,150,182
rv3352c,PF01565,1,102
rv3354,PF05305,36,107
rv3355c,PF11222,NA,NA
rv3359,PF00724,11,248
rv3360,PF00498,20,75
rv3362c,PF03029,NA,NA
rv3363c,PF05331,NA,NA
rv3368c,PF00881,13,189
rv3369,PF01243,13,140
rv3386,PF05598,52,115
rv3387,PF01609,73,217
lpqd,PF00300,NA,NA
rv3390,PF00300,NA,NA
acra1,PF00106,5,218
acra1,PF07993,5,218
rv3391,PF00106,5,218
rv3391,PF07993,5,218
iunh,PF01156,4,295
rv3393,PF01156,4,295
rv1167c,PF16859,17,77
rv1167c,PF00440,17,77
rv1186c,PF13556,475,533
rv1234,PF11181,37,116
lpqz,PF04069,33,281
rv1244,PF04069,33,281
rv1251c,PF13087,83,196
rv1251c,PF13604,83,196
rv1251c,PF12705,83,196
rv1251c,PF13482,83,196
rv1456c,PF02628,NA,NA
rv1458c,PF00005,12,237
rv1460,PF12840,NA,NA
rv1463,PF00005,4,252
rv1465,PF01592,9,131
rv1466,PF01883,13,79
trxa,PF00085,1,105
rv1470,PF00085,1,105
rv2446c,PF14017,NA,NA
lipp,PF00144,29,378
rv2463,PF00144,29,378
rv2469c,PF14279,125,174
rv2478c,PF00436,NA,NA
rv2989,PF09339,7,66
rv2989,PF01614,7,66
rv2991,PF01243,13,145
lppy,PF07485,NA,NA
rv2999,PF07485,NA,NA
rv3007c,PF01613,22,168
rv3081,PF09970,NA,NA
rv3160c,PF00440,9,69
rv3161c,PF00355,53,161
rv3161c,PF00848,53,161
rv3163c,PF01882,193,357
moxr3,PF07726,42,171
moxr3,PF17863,42,171
rv3164c,PF07726,42,171
rv3164c,PF17863,42,171
rv3166c,PF13559,237,307
rv3167c,PF16859,20,80
rv3167c,PF00440,20,80
hpx,PF00561,22,272
rv3171c,PF00561,22,272
rv3173c,PF00440,16,76
rv3174,PF00106,NA,NA
rv3175,PF01425,32,476
rv3177,PF00561,40,272
rv3179,PF13173,27,144
rv3179,PF13635,27,144
rv3192,PF00296,31,141
rv3195,PF10103,NA,NA
rv3197,PF03109,98,312
rv3200c,PF07885,146,266
rv3200c,PF02254,146,266
rv3258c,PF12005,NA,NA
rv3259,PF06262,NA,NA
rv3304,PF13772,NA,NA
pmmb,PF02878,36,170
pmmb,PF02879,36,170
pmmb,PF02880,36,170
rv3308,PF02878,36,170
rv3308,PF02879,36,170
rv3308,PF02880,36,170
rv3312c,PF00561,45,289
sdhd,PF01127,NA,NA
rv3317,PF01127,NA,NA
rv3327,PF01548,4,155
rv3327,PF02371,4,155
rv3333c,PF05305,36,118
rv3334,PF13411,1,69
rv3335c,PF03631,NA,NA
rv1050,PF00106,NA,NA
rv1051c,PF08843,195,245
rv1051c,PF12728,195,245
rv1056,PF04248,24,97
rv1059,PF19328,11,75
rv1059,PF01113,11,75
rv1060,PF10604,NA,NA
rv1061,PF13230,2,253
rv1062,PF01734,7,206
rv1065,PF05995,NA,NA
rv1066,PF00581,27,124
rv1069c,PF10081,63,270
rv1069c,PF15420,63,270
rv1072,PF12811,NA,NA
rv1081c,PF14155,NA,NA
rv1084,PF03190,9,164
rv1100,PF14030,NA,NA
rv1104,PF00135,8,196
rv1105,PF00135,29,154
rv2017,PF01381,8,61
rv2017,PF06114,8,61
vapb45,PF04255,NA,NA
vapb45,PF21321,NA,NA
rv2018,PF04255,NA,NA
rv2018,PF21321,NA,NA
rvbd_2018,PF04255,NA,NA
rvbd_2018,PF21321,NA,NA
p425_02089,PF04255,NA,NA
p425_02089,PF21321,NA,NA
vapc45,PF18478,NA,NA
rv2019,PF18478,NA,NA
rvbd_2019,PF18478,NA,NA
p425_02090,PF18478,NA,NA
rv2020c,PF18135,38,78
higb2,PF05973,NA,NA
rv2022c,PF05973,NA,NA
rvbd_2022c,PF05973,NA,NA
p425_02093,PF05973,NA,NA
rv2024c,PF13156,181,380
rv2024c,PF04851,181,380
rv2033c,PF11296,22,80
rv2033c,PF22845,22,80
rv2035,PF08327,16,151
rv2036,PF11716,17,59
rv2039c,PF00528,75,265
rv2040c,PF00528,70,284
rv2041c,PF01547,NA,NA
rv2042c,PF02136,10,128
rv2044c,PF10861,NA,NA
rv2052c,PF07969,49,533
fxsa,PF04186,NA,NA
rv2053c,PF04186,NA,NA
cobn,PF02514,NA,NA
rv2062c,PF02514,NA,NA
rv2102,PF04434,NA,NA
rvbd_2102,PF04434,NA,NA
p425_02177,PF04434,NA,NA
rv2169c,PF11239,NA,NA
rv2172c,PF19345,NA,NA
rv2177c,PF02371,57,143
rv2182c,PF01553,35,154
rv2184c,PF02374,NA,NA
rv2184c,PF17886,NA,NA
tb16.3,PF03364,11,138
rv2185c,PF03364,11,138
rv2256c,PF11343,NA,NA
rv2257c,PF00144,13,254
rv2260,PF00753,23,190
rv2262c,PF20154,221,360
rv2263,PF00106,NA,NA
rv2264c,PF00012,NA,NA
yrbe4a,PF02405,NA,NA
supa,PF02405,NA,NA
rv3501c,PF02405,NA,NA
rv3519,PF06314,NA,NA
rv3520c,PF00296,NA,NA
rv3521,PF01796,46,111
fade35,PF00441,33,187
fade35,PF02770,33,187
fade35,PF18158,33,187
rv3797,PF00441,33,187
rv3797,PF02770,33,187
rv3797,PF18158,33,187
rv3920c,PF01424,122,187
rv0063,PF08031,69,242
rv0063,PF01565,69,242
rv0067c,PF21597,13,72
rv0067c,PF00440,13,72
rv0068,PF00106,NA,NA
rv0071,PF00078,52,235
rv0074,PF01979,65,396
rv0077c,PF00561,23,260
rv0078,PF21351,13,73
rv0078,PF00440,13,73
rv0110,PF01694,74,205
gca,PF16363,5,304
rv0112,PF16363,5,304
rv0158,PF17932,10,70
rv0158,PF00440,10,70
rv0195,PF00196,144,209
rv0238,PF21943,11,71
rv0238,PF00440,11,71
rv0245,PF01613,16,159
rv0248c,PF00890,10,429
rv0248c,PF02910,10,429
rv0274,PF00903,15,166
rv0276,PF09995,44,274
rv0293c,PF00561,170,307
rv0367c,PF11903,NA,NA
rv0368c,PF05762,227,390
rv0369c,PF06240,NA,NA
rv0370c,PF07728,34,203
rv0372c,PF13478,11,75
rv0372c,PF02625,11,75
rv0373c,PF01315,37,146
rv0373c,PF02738,37,146
rv0373c,PF20256,37,146
rv0374c,PF00111,1,77
rv0374c,PF01799,1,77
rv0376c,PF13478,4,70
rv0376c,PF02625,4,70
rv0380c,PF00588,34,170
rv0439c,PF00106,NA,NA
rv0443,PF04978,NA,NA
rv0446c,PF06966,NA,NA
rv0448c,PF07103,NA,NA
rv0449c,PF01593,16,423
rv0452,PF17929,22,82
rv0452,PF00440,22,82
rv0455c,PF16877,NA,NA
rv0459,PF05610,NA,NA
rv0460,PF16936,NA,NA
rv0464c,PF02627,52,118
rv0466,PF01643,16,137
rv0466,PF20791,16,137
rv0565c,PF00743,NA,NA
rv0567,PF08100,6,88
rv0567,PF00891,6,88
rv0575c,PF01494,2,332
rv0576,PF08327,1,84
rv0576,PF01022,1,84
rv0579,PF01927,4,82
rv0579,PF14451,4,82
rv0585c,PF03706,NA,NA
rv0744c,PF12728,4,49
rv0825c,PF00440,20,80
rv0826,PF09995,59,294
rv0828c,PF00383,1,82
rv0829,PF07282,4,42
lpqq,PF14032,37,212
rv0835,PF14032,37,212
rv0842,PF07690,1,409
rv0851c,PF00106,NA,NA
rv0856,PF03364,2,116
rv0862c,PF13625,479,601
fadd24,PF00501,11,420
fadd24,PF23024,11,420
rv1529,PF00501,11,420
rv1529,PF23024,11,420
rv1531,PF02627,40,123
chaa,PF01699,30,183
rv1607,PF01699,30,183
rv1667c,PF00005,20,67
rv1667c,PF16326,20,67
rv1668c,PF00005,5,223
rv1670,PF04248,2,91
rv1672c,PF07690,20,423
rv1673c,PF01841,177,246
rv1674c,PF01022,4,98
rv1674c,PF00581,4,98
rv1676,PF13911,NA,NA
fade16,PF00441,14,85
fade16,PF02770,14,85
fade16,PF02771,14,85
rv1679,PF00441,14,85
rv1679,PF02770,14,85
rv1679,PF02771,14,85
rv1716,PF04199,NA,NA
rv1804c,PF05305,27,97
rv1919c,PF10604,NA,NA
rv1920,PF01553,60,176
yrbe3a,PF02405,NA,NA
rv1964,PF02405,NA,NA
yrbe3b,PF02405,NA,NA
rv1965,PF02405,NA,NA
mce3b,PF11887,38,114
mce3b,PF02470,38,114
rv1967,PF11887,38,114
rv1967,PF02470,38,114
mce3c,PF11887,39,113
mce3c,PF02470,39,113
rv1968,PF11887,39,113
rv1968,PF02470,39,113
mce3d,PF11887,35,109
mce3d,PF02470,35,109
rv1969,PF11887,35,109
rv1969,PF02470,35,109
lprm,PF11887,40,112
lprm,PF02470,40,112
mce3e,PF11887,40,112
mce3e,PF02470,40,112
rv1970,PF11887,40,112
rv1970,PF02470,40,112
mce3f,PF02470,42,116
rv1971,PF02470,42,116
rv1974,PF05305,40,108
rv1975,PF00188,45,156
rv1976c,PF05991,NA,NA
rv1978,PF13649,82,174
atsb,PF06897,212,634
atsb,PF00884,212,634
rv3299c,PF06897,212,634
rv3299c,PF00884,212,634
rv1749c,PF20589,NA,NA
rv1751,PF01494,53,394
rv3656c,PF14029,NA,NA
rv3657c,PF00482,46,173
rv3669,PF07332,NA,NA
rv3690,PF13559,122,187
rv3691,PF14258,NA,NA
rv3693,PF01882,193,400
rv3694c,PF01944,NA,NA
rv3695,PF06271,18,143
dnaq,PF00929,15,180
rv3711c,PF00929,15,180
rv3719,PF01565,14,185
rv3725,PF01370,8,236
rv3726,PF08240,23,136
rv3727,PF01593,17,322
rv3729,PF13353,83,308
rv3729,PF13649,83,308
rv3729,PF04055,83,308
rv3729,PF23545,83,308
rv3730c,PF21686,33,287
rv3732,PF10092,NA,NA
rv3733c,PF00293,1,150
rv3735,PF04008,NA,NA
rv3736,PF12625,230,328
rv3736,PF12833,230,328
rv3745c,PF09996,NA,NA
vapb50,PF12728,NA,NA
rv3750c,PF12728,NA,NA
rvbd_3750c,PF12728,NA,NA
p425_03902,PF12728,NA,NA
rv3751,PF00589,1,61
fade36,PF01636,33,277
rv3761c,PF01636,33,277
rv1231c,PF06210,NA,NA
rv1232c,PF00571,360,419
rv1232c,PF03448,360,419
rv1233c,PF13828,132,192
rv2680,PF11452,NA,NA
fade13,PF00441,6,119
fade13,PF02770,6,119
fade13,PF02771,6,119
rv0975c,PF00441,6,119
rv0975c,PF02770,6,119
rv0975c,PF02771,6,119
rv0976c,PF07287,1,414
rv0976c,PF23544,1,414
rv0406c,PF00753,38,245
lprc,PF12079,NA,NA
rv1275,PF12079,NA,NA
rv2060,PF00950,NA,NA
rv2061c,PF01243,8,104
rv0273c,PF00440,10,70
rv0939,PF01557,355,554
rv0939,PF00753,355,554
rv2776c,PF00111,2,104
rv2776c,PF00175,2,104
rv1190,PF12697,45,282
rv1457c,PF01061,34,231
rv1111c,PF20177,23,141
rv2054,PF01738,13,228
rv3755c,PF06475,NA,NA
rv0988,PF07143,71,246
rv0988,PF17186,71,246
ssec1,PF07210,NA,NA
rv3118,PF07210,NA,NA
vapb1,PF22513,NA,NA
rv0064a,PF22513,NA,NA
rv2742a,PF17240,NA,NA
echa7,PF00378,NA,NA
rv0971c,PF00378,NA,NA
rv0958,PF00158,170,227
rv0950c,PF01551,222,316
rv0941c,PF01740,14,127
rv0021c,PF03060,NA,NA
rv0024,PF00877,167,281
rv0029,PF18645,165,243
rv0029,PF18646,165,243
dinf,PF01554,NA,NA
rv2836c,PF01554,NA,NA
ugpb,PF13416,NA,NA
rv2833c,PF13416,NA,NA
rv2827c,PF09407,84,237
rv2826c,PF08843,NA,NA
rv2825c,PF08819,NA,NA
rv2812,PF13518,157,327
rv2812,PF09299,157,327
rv2812,PF00665,157,327
rv2810c,PF01610,62,118
rv2807,PF00665,134,318
rv2802c,PF10056,257,343
rv2797c,PF06259,277,465
lppv,PF16708,NA,NA
rv2796c,PF16708,NA,NA
rv1393c,PF13738,NA,NA
pe_pgrs25,PF00934,4,94
pe_pgrs25,PF21526,4,94
rv1396c,PF00934,4,94
rv1396c,PF21526,4,94
rv1404,PF01047,14,148
rv0042c,PF01047,52,188
rv0044c,PF00296,16,196
rv0047c,PF03551,6,81
rv0051,PF09594,NA,NA
mbtc,PF00109,4,428
mbtc,PF02801,4,428
rv2382c,PF00109,4,428
rv2382c,PF02801,4,428
mbtd,PF00698,912,990
mbtd,PF08659,912,990
mbtd,PF00550,912,990
rv2381c,PF00698,912,990
rv2381c,PF08659,912,990
rv2381c,PF00550,912,990
rv2414c,PF03772,221,485
rv2410c,PF04168,1,301
rv2409c,PF08379,167,234
rv2409c,PF01841,167,234
rv2406c,PF00571,8,66
rv2405,PF02452,NA,NA
lppr,PF14032,42,246
rv2403c,PF14032,42,246
cysw,PF00528,55,258
rv2398c,PF00528,55,258
rv2395,PF03169,NA,NA
che1,PF01903,NA,NA
rv2393,PF01903,NA,NA
rv2387,PF05982,NA,NA
rv1487,PF01957,84,140
rv1505c,PF00132,NA,NA
rv1508c,PF09594,NA,NA
rv1513,PF05050,45,215
rv1515c,PF08241,75,161
rv1516c,PF00535,10,170
rv1517,PF11139,NA,NA
rv1376,PF07812,53,172
rv1377c,PF13649,49,142
rv1378c,PF02720,362,412
rv1382,PF25362,NA,NA
ptrbb,PF00326,35,261
ptrbb,PF02897,35,261
ptrba,PF00326,35,261
ptrba,PF02897,35,261
rv0782,PF00326,35,261
rv0782,PF02897,35,261
ptrba,PF02897,10,208
ptrbb,PF02897,10,208
rv0781,PF02897,10,208
rv0784,PF10096,NA,NA
rv0786c,PF13483,NA,NA
fdxb,PF00487,338,442
fdxb,PF00970,338,442
fdxb,PF00111,338,442
fdxb,PF00175,338,442
rv3554,PF00487,338,442
rv3554,PF00970,338,442
rv3554,PF00111,338,442
rv3554,PF00175,338,442
rv3548c,PF00106,NA,NA
rv2327,PF01047,21,151
rocd1,PF00202,NA,NA
rv2322c,PF00202,NA,NA
rocd2,PF00202,NA,NA
rv2321c,PF00202,NA,NA
roce,PF13520,NA,NA
rv2320c,PF13520,NA,NA
uspc,PF01547,NA,NA
rv2318,PF01547,NA,NA
uspa,PF00528,69,277
rv2316,PF00528,69,277
rv2315c,PF01523,35,98
rv2315c,PF19289,35,98
rv2314c,PF19289,221,451
rv2309c,PF00589,1,121
rv2437,PF04140,NA,NA
rv2435c,PF00211,465,517
rv2435c,PF00672,465,517
rv2426c,PF07728,42,205
rv2425c,PF05762,NA,NA
rv2424c,PF02371,169,255
rv2423,PF13649,150,245
rv2642,PF01022,23,120
rv2650c,PF05065,196,474
rv2652c,PF05119,NA,NA
rv2666,PF00872,NA,NA
rv1718,PF05853,NA,NA
rv1723,PF00144,71,387
rv1725c,PF01638,8,103
rv1726,PF08031,38,208
rv1726,PF01565,38,208
rv1727,PF11716,9,130
rv1730c,PF00144,60,383
rv1732c,PF00578,8,163
rv3768,PF12680,18,109
lipe,PF00144,43,398
rv3775,PF00144,43,398
rv3776,PF02720,NA,NA
rv3777,PF08240,10,326
rv3777,PF00107,10,326
rfbe,PF00005,28,257
rv3781,PF00005,28,257
rfbd,PF01061,34,240
rv3783,PF01061,34,240
epib,PF01370,3,235
rv3784,PF01370,3,235
atsh,PF00753,81,126
atsh,PF12706,81,126
rv3796,PF00753,81,126
rv3796,PF12706,81,126
echa21,PF00378,NA,NA
rv3774,PF00378,NA,NA
rv1639c,PF00756,NA,NA
rv1645c,PF09995,19,251
rv1648,PF20401,NA,NA
rv2542,PF06259,169,349
atsa,PF00884,37,466
rv0711,PF00884,37,466
fuca,PF00596,9,187
rv0727c,PF00596,9,187
rv3072c,PF00296,15,133
rv3060c,PF07729,11,81
rv3060c,PF00392,11,81
rv3055,PF00440,26,86
rv3054c,PF03358,8,155
rv2980,PF12028,NA,NA
rv2961,PF01609,3,119
rv2955c,PF05050,133,290
rv1871c,PF04075,NA,NA
rv1869c,PF07992,7,304
rv1869c,PF14759,7,304
rv1867,PF18313,409,490
rv1865c,PF00106,NA,NA
rv1864c,PF03473,58,195
rv1863c,PF02517,130,243
rv1861,PF04226,NA,NA
rv1855c,PF00296,22,242
ured,PF01774,NA,NA
rv1853,PF01774,NA,NA
rv3142c,PF19686,NA,NA
fadb4,PF08240,7,319
fadb4,PF00107,7,319
rv3141,PF08240,7,319
rv3141,PF00107,7,319
pfla,PF04055,72,283
rv3138,PF04055,72,283
rv0390,PF00581,18,127
rv0393,PF02720,272,324
lpqk,PF00144,42,388
rv0399c,PF00144,42,388
rv0401,PF11255,NA,NA
rv0258c,PF17920,39,144
rv0259c,PF01903,NA,NA
rv0260c,PF02602,281,374
rv0260c,PF00486,281,374
nark3,PF07690,NA,NA
rv0261c,PF07690,NA,NA
rv0263c,PF02626,25,300
rv0264c,PF02682,7,199
opla,PF19278,7,182
opla,PF05378,7,182
opla,PF01968,7,182
opla,PF02538,7,182
rv0266c,PF19278,7,182
rv0266c,PF05378,7,182
rv0266c,PF01968,7,182
rv0266c,PF02538,7,182
rv0269c,PF21686,37,288
fade6,PF00441,6,111
fade6,PF02770,6,111
fade6,PF02771,6,111
rv0271c,PF00441,6,111
rv0271c,PF02770,6,111
rv0271c,PF02771,6,111
moew,PF00899,26,286
rv2338c,PF00899,26,286
vapb14,PF22513,NA,NA
rv1952,PF22513,NA,NA
rv1944c,PF02810,NA,NA
rv1939,PF01613,24,167
rv1937,PF00970,4,95
rv1937,PF00111,4,95
rv1937,PF00175,4,95
rv1936,PF00296,1,322
fade18,PF00441,7,113
fade18,PF02771,7,113
rv1933c,PF00441,7,113
rv1933c,PF02771,7,113
rv1928c,PF13561,NA,NA
rv1927,PF09844,NA,NA
lipd,PF00144,59,394
rv1923,PF00144,59,394
rv1922,PF00144,58,364
rv3860,PF01656,139,345
rv3856c,PF14716,98,177
rv3856c,PF02811,98,177
rv3850,PF20079,NA,NA
rv3848,PF01169,NA,NA
rv3348,PF01548,14,160
rv3844,PF01548,14,160
rv3843c,PF14219,152,306
rv3840,PF03816,21,121
rv3839,PF10615,174,241
rv3837c,PF00300,NA,NA
rv3836,PF06262,NA,NA
rv3833,PF07883,150,247
rv3833,PF12833,150,247
rv3832c,PF08241,39,133
rv3831,PF11196,NA,NA
rv3830c,PF00440,11,71
glnh,PF00497,93,315
rv0411c,PF00497,93,315
this,PF02597,NA,NA
rv0416,PF02597,NA,NA
rv0421c,PF20408,19,187
rv0430,PF11662,NA,NA
rv0434,PF02190,6,208
rv0435c,PF00004,11,95
rv0435c,PF17862,11,95
rv0435c,PF02359,11,95
rv2944,PF01695,80,216
rv1047,PF00872,NA,NA
rv3023c,PF00872,NA,NA
rv3115,PF00872,NA,NA
rv1045,PF08843,NA,NA
rv1044,PF13338,NA,NA
rv1043c,PF13365,NA,NA
rv1041c,PF01609,118,272
rv1025,PF04417,NA,NA
rv1024,PF04977,NA,NA
lpqu,PF13406,160,201
rv1022,PF13406,160,201
rv1019,PF21943,4,64
rv1019,PF00440,4,64
rv0207c,PF01936,40,203
nadr,PF13521,6,100
nadr,PF01467,6,100
nadi,PF13521,6,100
nadi,PF01467,6,100
rv0212c,PF13521,6,100
rv0212c,PF01467,6,100
rv0213c,PF02310,1,121
rv0213c,PF04055,1,121
fadd4,PF00501,42,389
fadd4,PF13193,42,389
rv0214,PF00501,42,389
rv0214,PF13193,42,389
fade3,PF00441,7,117
fade3,PF02770,7,117
fade3,PF02771,7,117
rv0215c,PF00441,7,117
rv0215c,PF02770,7,117
rv0215c,PF02771,7,117
lipw,PF07859,74,271
rv0217c,PF07859,74,271
rv0218,PF00174,310,441
rv0225,PF13439,21,186
rv0225,PF00534,21,186
rv0227c,PF11271,NA,NA
rv0228,PF01757,38,370
fade4,PF00441,238,385
rv0231,PF00441,238,385
rv0232,PF00440,11,71
rv0235c,PF06762,NA,NA
rv0235c,PF25179,NA,NA
rv0128,PF06912,NA,NA
rv0133,PF00583,49,199
ephf,PF00561,34,281
rv0134,PF00561,34,281
rv0135c,PF00440,14,74
rv0138,PF12680,24,75
rv0139,PF01370,6,234
rv0140,PF04248,24,117
rv0141c,PF12680,20,111
rv0143c,PF00654,NA,NA
rv0144,PF16925,87,147
rv0144,PF00440,87,147
rv0149,PF08240,10,320
rv0149,PF00107,10,320
rv3555c,PF04480,217,267
fade32,PF00441,9,99
fade32,PF02771,9,99
rv3563,PF00441,9,99
rv3563,PF02771,9,99
rv3267,PF13399,95,263
rv3267,PF03816,95,263
rv3269,PF07371,NA,NA
rv3271c,PF01545,NA,NA
rv3277,PF04138,76,206
rv3278c,PF03703,82,155
rv3295,PF00440,11,71
lhr,PF00270,35,229
lhr,PF08494,35,229
lhr,PF00271,35,229
lhr,PF23236,35,229
lhr,PF23235,35,229
lhr,PF23234,35,229
lhr,PF19306,35,229
rv3296,PF00270,35,229
rv3296,PF08494,35,229
rv3296,PF00271,35,229
rv3296,PF23236,35,229
rv3296,PF23235,35,229
rv3296,PF23234,35,229
rv3296,PF19306,35,229
lpqc,PF00326,117,167
rv3298c,PF00326,117,167
rv0622,PF05305,140,178
